Ticker,Company
VOLT.CN,Voltage Metals Corp.
OMND.CN,Optimind Pharma Corp.
PHRX.CN,Pharmadrug Inc.
GET.CN,GameOn Entertainment Technologies Inc.
JJJ.CN,37 Capital Inc.
GGLD.CN,General Copper Gold Corp.
AWR.CN,Aurwest Resources Corporation
CSS.CN,Cascada Silver Corp.
BEE.CN,Bee Vectoring Technologies International Inc.
LEXT.CN,Lexston Mining Corporation
SEEM.CN,Serra Energy Metals Corp.
BG.CN,Big Gold Inc.
MONI.CN,Global Tactical Metals Corp.
PLLR.CN,Forty Pillars Mining Corp.
TUGA.CN,"TUGA Innovations, Inc."
AFF.CN,Affinity Metals Corp.
NINE.CN,Nine Mile Metals Ltd.
STPH.CN,Steep Hill Inc.
PATH.CN,Newpath Resources Inc.
XIGM.CN,Xigem Technologies Corporation
NSJ.CN,NSJ Gold Corp.
ANT.CN,Anteros Metals Inc.
TMED.CN,EGF Theramed Health Corp.
VIBE.CN,Vibe Growth Corporation
AVM.X.CN,Avarone Metals Inc.
TGII.CN,Trojan Gold Inc.
WEST.CN,West Mining Corp.
GAND.CN,Gander Gold Corporation
JOLT.CN,Jolt Health Inc.
BLR.CN,Blackhawk Growth Corp.
GRHK.CN,Greenhawk Resources Inc.
MANN.CN,Manning Ventures Inc.
NT.CN,Newterra Resources Inc.
CMT.CN,Cullinan Metals Corp.
MNG.CN,Mongoose Mining Ltd.
MEAT.CN,Modern Plant Based Foods Inc.
VBN.CN,Pedro Resources Ltd.
AUEX.CN,Advanced Gold Exploration Inc.
WOGC.CN,Waskahigan Oil & Gas Corp.
ACRE.CN,American Critical Elements Inc.
CRIT.CN,Supreme Critical Metals Inc.
PURR.CN,Panther Minerals Inc.
TAUR.CN,Taurus Gold Corp.
MEGA.CN,MegaWatt Lithium and Battery Metals Corp.
CRS.CN,Crestview Exploration Inc.
MY.CN,Montego Resources Inc.
AIC.CN,AlphaGen Intelligence Corp.
MGW.CN,Maple Leaf Green World Inc.
PLNK.CN,Plank Ventures Ltd.
GMR.CN,Gelum Resources Ltd.
GHG.CN,Global Hemp Group Inc.
CLI.CN,Cape Lithium Corp.
ASTI.CN,Aquarius Surgical Technologies Inc.
CCR.CN,Green River Gold Corp.
STMN.CN,Stearman Resources Inc
FWM.CN,Flow Metals Corp.
TYUM.CN,The Yumy Candy Company Inc.
SASY.CN,Sassy Gold Corp.
USLI.CN,American Salars Lithium Inc.
HVW.CN,Hi-View Resources Inc
NPT.CN,Plaintree Systems Inc.
KETA.CN,TripSitter Clinic Ltd.
STKT.CN,Stickit Technologies Inc
OBRN.CN,Oberon Uranium Corp.
NDAT.CN,nDatalyze Corp.
GRCM.CN,Geologica Resource Corp.
OPC.CN,Organic Potash Corporation
WISE.CN,Earthwise Minerals Corp.
SBD.CN,SBD Capital Corp.
RMES.CN,Red Metal Resources Ltd.
TANA.CN,Tana Resources Corp.
GMC.CN,Germanium Mining Corp.
MEDA.CN,Medaro Mining Corp.
CURE.X.CN,Biocure Technology Inc.
GTOO.CN,G2 Energy Corp.
PLCN.CN,Cannibble Food-Tech Ltd.
CMP.CN,Cmp Mining Inc
KVM.CN,Kingsview Minerals Ltd.
XCX.CN,Greenrise Global Brands Inc.
BOLT.CN,Bolt Metals Corp.
SAND.CN,Silver Sands Resources Corp.
ADPT.CN,Adaptogenics Health Corp.
CUH.CN,Copperhead Resources Inc.
HERC.CN,Hercules Resources Corp.
ATMO.CN,Atmofizer Technologies Inc.
PXE.CN,P2Earn Inc.
METL.CN,Metalite Resources Inc.
CRPC.CN,Critical Reagent Processing Corp.
MARY.CN,Mary Agrotechnologies Inc.
ZEU.CN,ZeU Technologies Inc.
CHGX.CN,ChitogenX Inc.
NVR.CN,North Valley Resources Ltd.
CNTR.CN,CENTR Brands Corp.
FGFL.CN,First Growth Funds Limited
NEWD.CN,Newfoundland Discovery Corp.
ABRT.CN,Albert Labs International Corp.
NSHS.CN,NanoSphere Health Sciences Inc.
GRAY.CN,Graycliff Exploration Limited
AFX.CN,Arctic Fox Lithium Corp.
WBIO.CN,WPD Pharmaceuticals Inc.
MYCO.CN,Mydecine Innovations Group Inc.
WRUN.CN,Waverunner Capital Inc.
NIRV.CN,Nirvana Life Sciences Inc.
RAD.CN,Radial Research Corp.
ULTA.CN,Ultra Brands Ltd.
LOWL.CN,Lowell Farms Inc.
JIVA.CN,JIVA Technologies Inc.
GRM.CN,Great Republic Mining Corp.
PGA.CN,Pegmatite One Lithium and Gold Corp.
ZOG.CN,Zoglo's Food Corp.
BAMM.CN,Body and Mind Inc.
MJRX.CN,Global Health Clinics Ltd.
LOAN.CN,Pegasus Mercantile Inc.
